亳州机场(建设中),341621,安徽省亳州市涡阳县,115.899252,33.549607
芜湖宣州机场,340210,安徽省芜湖市湾沚区,118.66837,31.102641
合肥新桥国际机场,340104,安徽省合肥市蜀山区,116.978383,31.985418
揭阳潮汕国际机场,445202,广东省揭阳市榕城区,116.509617,23.546592
佛山沙堤机场,440605,广东省佛山市南海区,113.075983,23.080913
深圳宝安国际机场,440306,广东省深圳市宝安区,113.814829,22.633092
深圳宝安国际机场卫星厅(装修中),440306,广东省深圳市宝安区,113.805920,22.640723
珠海金湾机场,440404,广东省珠海市金湾区,113.38078,22.007695
珠海莲洲机场,440403,广东省珠海市斗门区,113.197375,22.332656
湛江机场,440803,广东省湛江市霞山区,110.363643,21.212413
湛江吴川机场(建设中),440883,广东省湛江市吴川市,110.593691,21.482133
揭阳潮汕国际机场,445202,广东省揭阳市榕城区,116.509617,23.546592
阳江合山机场,441704,广东省阳江市阳东区,112.107274,21.958914
梅州机场,441402,广东省梅州市梅江区,116.102902,24.260405
揭阳潮汕国际机场,445202,广东省揭阳市榕城区,116.509617,23.546592
罗定机场,445381,广东省云浮市罗定市,111.606881,22.706708
中山三角机场,442000,广东省中山市中山市,113.475305,22.662646
中山三角机场航站楼,442000,广东省中山市中山市,113.478289,22.666433
广州白云国际机场,440114,广东省广州市花都区,113.307605,23.389929
沙湾机场,440113,广东省广州市番禺区,113.32594,22.910758
候机楼,440118,广东省广州市增城区,113.611977,23.121907
东方大田机场,469007,海南省东方市东方市,108.776811,19.14202
琼海博鳌机场,469002,海南省琼海市琼海市,110.458806,19.139802
海南西庆机场,460400,海南省儋州市儋州市,109.440341,19.550124
三亚凤凰国际机场,460204,海南省三亚市天涯区,109.414693,18.303395
海口美兰国际机场,460108,海南省海口市美兰区,110.467385,19.942495
金林海口甲子通用机场,460107,海南省海口市琼山区,110.383772,19.674307
巴中恩阳机场,511903,四川省巴中市恩阳区,106.648103,31.736611
南充高坪机场,511303,四川省南充市高坪区,106.16784,30.793302
阆中机场(建设中),511381,四川省南充市阆中市,106.038661,31.500555
广元盘龙机场,510802,四川省广元市利州区,105.699493,32.388663
广汉机场,510681,四川省德阳市广汉市,104.331737,30.945901
路正通航江口机场,511403,四川省眉山市彭山区,103.9427,30.207136
绵阳南郊机场,510703,四川省绵阳市涪城区,104.743239,31.428408
北川通用机场(建设中),510705,四川省绵阳市安州区,104.461472,31.578916
成都双流国际机场,510116,四川省成都市双流区,103.951229,30.559807
驼峰通航洛带机场,510112,四川省成都市龙泉驿区,104.321856,30.648639
成都双流国际机场国内卫星厅,510116,四川省成都市双流区,103.949836,30.550544
成都天府国际机场,510185,四川省成都市简阳市,104.446504,30.307995
成都淮州机场,510121,四川省成都市金堂县,104.526963,30.673701
新津机场,510118,四川省成都市新津区,103.846374,30.417626
达州河市机场,511703,四川省达州市达川区,107.434073,31.128683
达州金垭机场(建设中),511703,四川省达州市达川区,107.440949,31.044930
遂宁南坝机场,510903,四川省遂宁市船山区,105.614152,30.468048
遂宁安居机场(建设中),510904,四川省遂宁市安居区,105.428579,30.391894
自贡凤鸣通用机场,510303,四川省自贡市贡井区,104.627542,29.374038
