沈阳南站,210112,辽宁省沈阳市浑南区,123.407006,41.668789
郝家沟站,210124,辽宁省沈阳市法库县,123.526991,42.507360
盘锦站,211102,辽宁省盘锦市双台子区,122.063029,41.197737
盘锦北站,211122,辽宁省盘锦市盘山县,121.807158,41.335747
新开站,211104,辽宁省盘锦市大洼区,122.279986,41.071008
阜新南站,210902,辽宁省阜新市海州区,121.63887,41.987544
彰武站,210922,辽宁省阜新市彰武县,122.528782,42.387545
阜新站,210911,辽宁省阜新市细河区,121.659509,42.057258
清河门北站,210905,辽宁省阜新市清河门区,121.415996,41.795417
清河门站,210905,辽宁省阜新市清河门区,121.420334,41.776692
新邱站,210903,辽宁省阜新市新邱区,121.797468,42.089152
泡子站,210921,辽宁省阜新市阜新蒙古族自治县,122.329356,42.207971
申德站,210921,辽宁省阜新市阜新蒙古族自治县,121.919292,42.130826
高德站,210904,辽宁省阜新市太平区,121.696045,42.009406
清泉站,210922,辽宁省阜新市彰武县,122.506732,42.648015
本溪站,210502,辽宁省本溪市平山区,123.758446,41.294848
小市站,210521,辽宁省本溪市本溪满族自治县,124.122666,41.310821
五女山站,210522,辽宁省本溪市桓仁满族自治县,125.32769,41.279172
石桥子站,210503,辽宁省本溪市溪湖区,123.723203,41.45306
本溪新城站,210503,辽宁省本溪市溪湖区,123.677756,41.482465
南芬站,210505,辽宁省本溪市南芬区,123.748473,41.102156
祁家堡站,210521,辽宁省本溪市本溪满族自治县,123.81653,40.927895
桥头站,210502,辽宁省本溪市平山区,123.729728,41.193597
金家堡站,210502,辽宁省本溪市平山区,123.700894,41.212650
南芬北站,210505,辽宁省本溪市南芬区,123.744829,41.135689
鞍山站,210302,辽宁省鞍山市铁东区,122.98533,41.112014
海城站,210381,辽宁省鞍山市海城市,122.743418,40.863476
台安站,210321,辽宁省鞍山市台安县,122.430609,41.445797
鞍山西站,210303,辽宁省鞍山市铁西区,122.91552,41.118003
西柳站,210381,辽宁省鞍山市海城市,122.622753,40.843816
岫岩站,210323,辽宁省鞍山市岫岩满族自治县,123.275093,40.283806
灵山站,210304,辽宁省鞍山市立山区,123.049479,41.195321
海城西站,210381,辽宁省鞍山市海城市,122.659229,40.914368
偏岭镇站,210323,辽宁省鞍山市岫岩满族自治县,123.153947,40.477115
孤山子站,210381,辽宁省鞍山市海城市,122.976137,40.594109
辽阳站,211011,辽宁省辽阳市太子河区,123.167924,41.281591
灯塔站,211081,辽宁省辽阳市灯塔市,123.317426,41.429535
安平站,211005,辽宁省辽阳市弓长岭区,123.428822,41.167619
新寒岭站,211021,辽宁省辽阳市辽阳县,123.522111,41.170761
寒岭站,211021,辽宁省辽阳市辽阳县,123.557953,41.181381
朝阳南站(暂停营业),211302,辽宁省朝阳市双塔区,120.441606,41.578874
辽宁朝阳站,211303,辽宁省朝阳市龙城区,120.410511,41.599511
凌源站(暂停营业),211382,辽宁省朝阳市凌源市,119.383024,41.236015
北票站,211381,辽宁省朝阳市北票市,120.788602,41.768202
叶柏寿站,211322,辽宁省朝阳市建平县,119.64493,41.391662
建平站,211322,辽宁省朝阳市建平县,119.562594,41.380085
牛河梁站,211382,辽宁省朝阳市凌源市,119.399214,41.196134
安家楼站,211322,辽宁省朝阳市建平县,119.527427,42.105675
庄家沟站,211381,辽宁省朝阳市北票市,120.924003,42.132233
喀左站,211324,辽宁省朝阳市喀喇沁左翼蒙古族自治县,119.805565,41.224342
七台河站,230902,黑龙江省七台河市新兴区,130.901917,45.811609
勃利站,230921,黑龙江省七台河市勃利县,130.558779,45.755196
倭肯站,230921,黑龙江省七台河市勃利县,130.529917,46.004428
七台河西站(建设中),230921,黑龙江省七台河市勃利县,130.781368,45.744499
杏树站,230921,黑龙江省七台河市勃利县,130.563521,45.922617
佛岭站,230921,黑龙江省七台河市勃利县,130.576113,45.626385
大西站,230921,黑龙江省七台河市勃利县,130.581216,45.843789
通天屯站,230921,黑龙江省七台河市勃利县,130.545683,45.712250
互助站,230921,黑龙江省七台河市勃利县,130.683639,45.797316
鹤岗站,230403,黑龙江省鹤岗市工农区,130.28406,47.34036
新华站,230406,黑龙江省鹤岗市东山区,130.298276,47.111341
